file_index,source_file,returncode,success,summary_rows,argument_rows,card_rows,stdout_excerpt,stderr_excerpt
1,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\ArizonaState\SaSm\ArizonaState-SaSm-Neg-3---Gonzaga-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: ArizonaState-SaSm-Neg-3---Gonzaga-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
2,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\ArizonaState\SaSm\ArizonaState-SaSm-Neg-3---Gonzaga-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: ArizonaState-SaSm-Neg-3---Gonzaga-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
3,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\ArizonaState\SaSm\ArizonaState-SaSm-Neg-3---Gonzaga-Round-5.docx,0,True,1,1,3,Parse complete. | Doc: ArizonaState-SaSm-Neg-3---Gonzaga-Round-5.docx | Positions detected: 1 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
4,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\ArizonaState\SaSm\ArizonaState-SaSm-Neg-3---Gonzaga-Round-7.docx,0,True,1,0,0,Parse complete. | Doc: ArizonaState-SaSm-Neg-3---Gonzaga-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
5,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Baylor\DaLa\Baylor-DaLa-Neg-Gonzaga-Round-2.docx,0,True,1,0,0,Parse complete. | Doc: Baylor-DaLa-Neg-Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
6,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Baylor\DaLa\Baylor-DaLa-Neg-Gonzaga-Round-3.docx,0,True,1,2,7,Parse complete. | Doc: Baylor-DaLa-Neg-Gonzaga-Round-3.docx | Positions detected: 2 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | ,
7,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Baylor\DaLa\Baylor-DaLa-Neg-Gonzaga-Round-6.docx,0,True,1,4,2,Parse complete. | Doc: Baylor-DaLa-Neg-Gonzaga-Round-6.docx | Positions detected: 4 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
8,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Baylor\DaLa\Baylor-DaLa-Neg-Gonzaga-Round-8.docx,0,True,1,1,3,Parse complete. | Doc: Baylor-DaLa-Neg-Gonzaga-Round-8.docx | Positions detected: 1 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
9,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\CSULongBeach\OrMe\CSULongBeach-OrMe-Aff-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-4.docx,0,True,1,1,0,Parse complete. | Doc: CSULongBeach-OrMe-Aff-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-4.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
10,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\CSULongBeach\OrMe\CSULongBeach-OrMe-Aff-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-6.docx,0,True,1,1,0,Parse complete. | Doc: CSULongBeach-OrMe-Aff-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
11,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\CSULongBeach\OrMe\CSULongBeach-OrMe-Aff-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-8.docx,0,True,1,1,0,Parse complete. | Doc: CSULongBeach-OrMe-Aff-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-8.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
12,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\CSULongBeach\OrMe\CSULongBeach-OrMe-Neg-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: CSULongBeach-OrMe-Neg-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
13,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\CSULongBeach\OrMe\CSULongBeach-OrMe-Neg-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-3.docx,0,True,1,0,0,Parse complete. | Doc: CSULongBeach-OrMe-Neg-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
14,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\CSULongBeach\OrMe\CSULongBeach-OrMe-Neg-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-5.docx,0,True,1,0,0,Parse complete. | Doc: CSULongBeach-OrMe-Neg-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
15,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\CSULongBeach\OrMe\CSULongBeach-OrMe-Neg-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-7.docx,0,True,1,0,0,Parse complete. | Doc: CSULongBeach-OrMe-Neg-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
16,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\CaGo\DartmouthCollege-CaGo-Aff-4---Gonzaga-Round-2.docx,0,True,1,0,0,Parse complete. | Doc: DartmouthCollege-CaGo-Aff-4---Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
17,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\CaGo\DartmouthCollege-CaGo-Aff-4---Gonzaga-Round-4.docx,0,True,1,2,3,Parse complete. | Doc: DartmouthCollege-CaGo-Aff-4---Gonzaga-Round-4.docx | Positions detected: 2 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
18,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\CaGo\DartmouthCollege-CaGo-Aff-4---Gonzaga-Round-6.docx,0,True,1,3,2,Parse complete. | Doc: DartmouthCollege-CaGo-Aff-4---Gonzaga-Round-6.docx | Positions detected: 3 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
19,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\CaGo\DartmouthCollege-CaGo-Aff-4---Gonzaga-Round-8.docx,0,True,1,2,1,Parse complete. | Doc: DartmouthCollege-CaGo-Aff-4---Gonzaga-Round-8.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
20,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\CaGo\DartmouthCollege-CaGo-Neg-4---Gonzaga-Round-1.docx,0,True,1,10,0,Parse complete. | Doc: DartmouthCollege-CaGo-Neg-4---Gonzaga-Round-1.docx | Positions detected: 10 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
21,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\CaGo\DartmouthCollege-CaGo-Neg-4---Gonzaga-Round-3.docx,0,True,1,9,1,Parse complete. | Doc: DartmouthCollege-CaGo-Neg-4---Gonzaga-Round-3.docx | Positions detected: 9 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
22,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\CaGo\DartmouthCollege-CaGo-Neg-4---Gonzaga-Round-5.docx,0,True,1,6,1,Parse complete. | Doc: DartmouthCollege-CaGo-Neg-4---Gonzaga-Round-5.docx | Positions detected: 6 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
23,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\CaGo\DartmouthCollege-CaGo-Neg-4---Gonzaga-Round-7.docx,0,True,1,7,2,Parse complete. | Doc: DartmouthCollege-CaGo-Neg-4---Gonzaga-Round-7.docx | Positions detected: 7 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
24,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\JoRa\DartmouthCollege-JoRa-Aff-2---Gonzaga-Round-1.docx,0,True,1,1,0,Parse complete. | Doc: DartmouthCollege-JoRa-Aff-2---Gonzaga-Round-1.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
25,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\JoRa\DartmouthCollege-JoRa-Aff-2---Gonzaga-Round-4.docx,0,True,1,1,0,Parse complete. | Doc: DartmouthCollege-JoRa-Aff-2---Gonzaga-Round-4.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
26,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\JoRa\DartmouthCollege-JoRa-Aff-2---Gonzaga-Round-6.docx,0,True,1,1,5,Parse complete. | Doc: DartmouthCollege-JoRa-Aff-2---Gonzaga-Round-6.docx | Positions detected: 1 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
27,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\JoRa\DartmouthCollege-JoRa-Aff-2---Gonzaga-Round-7.docx,0,True,1,1,0,Parse complete. | Doc: DartmouthCollege-JoRa-Aff-2---Gonzaga-Round-7.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
28,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\JoRa\DartmouthCollege-JoRa-Neg-2---Gonzaga-Round-2.docx,0,True,1,1,0,Parse complete. | Doc: DartmouthCollege-JoRa-Neg-2---Gonzaga-Round-2.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
29,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\JoRa\DartmouthCollege-JoRa-Neg-2---Gonzaga-Round-3.docx,0,True,1,1,0,Parse complete. | Doc: DartmouthCollege-JoRa-Neg-2---Gonzaga-Round-3.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
30,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\JoRa\DartmouthCollege-JoRa-Neg-2---Gonzaga-Round-5.docx,0,True,1,5,0,Parse complete. | Doc: DartmouthCollege-JoRa-Neg-2---Gonzaga-Round-5.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
31,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\DartmouthCollege\JoRa\DartmouthCollege-JoRa-Neg-2---Gonzaga-Round-8.docx,0,True,1,1,4,Parse complete. | Doc: DartmouthCollege-JoRa-Neg-2---Gonzaga-Round-8.docx | Positions detected: 1 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
32,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\ChRa\Emory-ChRa-Aff-Gonzaga-Round-1.docx,0,True,1,2,0,Parse complete. | Doc: Emory-ChRa-Aff-Gonzaga-Round-1.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
33,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\ChRa\Emory-ChRa-Aff-Gonzaga-Round-3.docx,0,True,1,5,0,Parse complete. | Doc: Emory-ChRa-Aff-Gonzaga-Round-3.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
34,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\ChRa\Emory-ChRa-Aff-Gonzaga-Round-5.docx,0,True,1,6,0,Parse complete. | Doc: Emory-ChRa-Aff-Gonzaga-Round-5.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
35,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\ChRa\Emory-ChRa-Aff-Gonzaga-Round-8.docx,0,True,1,8,1,Parse complete. | Doc: Emory-ChRa-Aff-Gonzaga-Round-8.docx | Positions detected: 8 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
36,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\ChRa\Emory-ChRa-Neg-Gonzaga-Round-2.docx,0,True,1,7,0,Parse complete. | Doc: Emory-ChRa-Neg-Gonzaga-Round-2.docx | Positions detected: 7 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
37,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\ChRa\Emory-ChRa-Neg-Gonzaga-Round-4.docx,0,True,1,1,0,Parse complete. | Doc: Emory-ChRa-Neg-Gonzaga-Round-4.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
38,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\ChRa\Emory-ChRa-Neg-Gonzaga-Round-6.docx,0,True,1,5,3,Parse complete. | Doc: Emory-ChRa-Neg-Gonzaga-Round-6.docx | Positions detected: 5 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
39,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\ChRa\Emory-ChRa-Neg-Gonzaga-Round-7.docx,0,True,1,1,0,Parse complete. | Doc: Emory-ChRa-Neg-Gonzaga-Round-7.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
40,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\CrSt\Emory-CrSt-Aff-Gonzaga-Round-1.docx,0,True,1,2,0,Parse complete. | Doc: Emory-CrSt-Aff-Gonzaga-Round-1.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
41,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\CrSt\Emory-CrSt-Aff-Gonzaga-Round-3.docx,0,True,1,2,0,Parse complete. | Doc: Emory-CrSt-Aff-Gonzaga-Round-3.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
42,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\CrSt\Emory-CrSt-Aff-Gonzaga-Round-5.docx,0,True,1,2,1,Parse complete. | Doc: Emory-CrSt-Aff-Gonzaga-Round-5.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
43,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\CrSt\Emory-CrSt-Aff-Gonzaga-Round-7.docx,0,True,1,6,0,Parse complete. | Doc: Emory-CrSt-Aff-Gonzaga-Round-7.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
44,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\CrSt\Emory-CrSt-Neg-Gonzaga-Round-4.docx,0,True,1,4,0,Parse complete. | Doc: Emory-CrSt-Neg-Gonzaga-Round-4.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
45,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\CrSt\Emory-CrSt-Neg-Gonzaga-Round-6.docx,0,True,1,6,0,Parse complete. | Doc: Emory-CrSt-Neg-Gonzaga-Round-6.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
46,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GaSo\Emory-GaSo-Aff-4.-Gonzaga-Round-1.docx,0,True,0,3,0,Parse complete. | Doc: Emory-GaSo-Aff-4.-Gonzaga-Round-1.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
47,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GaSo\Emory-GaSo-Aff-4.-Gonzaga-Round-3.docx,0,True,1,2,0,Parse complete. | Doc: Emory-GaSo-Aff-4.-Gonzaga-Round-3.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
48,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GaSo\Emory-GaSo-Aff-4.-Gonzaga-Round-6.docx,0,True,1,5,0,Parse complete. | Doc: Emory-GaSo-Aff-4.-Gonzaga-Round-6.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
49,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GaSo\Emory-GaSo-Aff-4.-Gonzaga-Round-7.docx,0,True,1,3,0,Parse complete. | Doc: Emory-GaSo-Aff-4.-Gonzaga-Round-7.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
50,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GaSo\Emory-GaSo-Neg-4.-Gonzaga-Round-2.docx,0,True,1,7,2,Parse complete. | Doc: Emory-GaSo-Neg-4.-Gonzaga-Round-2.docx | Positions detected: 7 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
51,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GaSo\Emory-GaSo-Neg-4.-Gonzaga-Round-4.docx,0,True,1,6,0,Parse complete. | Doc: Emory-GaSo-Neg-4.-Gonzaga-Round-4.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
52,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GaSo\Emory-GaSo-Neg-4.-Gonzaga-Round-5.docx,0,True,1,3,0,Parse complete. | Doc: Emory-GaSo-Neg-4.-Gonzaga-Round-5.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
53,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GaSo\Emory-GaSo-Neg-4.-Gonzaga-Round-8.docx,0,True,1,13,1,Parse complete. | Doc: Emory-GaSo-Neg-4.-Gonzaga-Round-8.docx | Positions detected: 13 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
54,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GrCh\Emory-GrCh-Aff-3---Gonzaga-Round-1.docx,0,True,1,3,0,Parse complete. | Doc: Emory-GrCh-Aff-3---Gonzaga-Round-1.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
55,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GrCh\Emory-GrCh-Aff-3---Gonzaga-Round-4.docx,0,True,1,2,1,Parse complete. | Doc: Emory-GrCh-Aff-3---Gonzaga-Round-4.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
56,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GrCh\Emory-GrCh-Aff-3---Gonzaga-Round-6.docx,0,True,1,2,1,Parse complete. | Doc: Emory-GrCh-Aff-3---Gonzaga-Round-6.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
57,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GrCh\Emory-GrCh-Aff-3---Gonzaga-Round-7.docx,0,True,1,8,0,Parse complete. | Doc: Emory-GrCh-Aff-3---Gonzaga-Round-7.docx | Positions detected: 8 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
58,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GrCh\Emory-GrCh-Neg-3---Gonzaga-Round-2.docx,0,True,1,10,0,Parse complete. | Doc: Emory-GrCh-Neg-3---Gonzaga-Round-2.docx | Positions detected: 10 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
59,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GrCh\Emory-GrCh-Neg-3---Gonzaga-Round-3.docx,0,True,1,11,0,Parse complete. | Doc: Emory-GrCh-Neg-3---Gonzaga-Round-3.docx | Positions detected: 11 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
60,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GrCh\Emory-GrCh-Neg-3---Gonzaga-Round-5.docx,0,True,1,2,0,Parse complete. | Doc: Emory-GrCh-Neg-3---Gonzaga-Round-5.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
61,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\GrCh\Emory-GrCh-Neg-3---Gonzaga-Round-8.docx,0,True,1,5,0,Parse complete. | Doc: Emory-GrCh-Neg-3---Gonzaga-Round-8.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
62,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\LoYa\Emory-LoYa-Aff-03---Gonzaga-Round-2.docx,0,True,1,10,0,Parse complete. | Doc: Emory-LoYa-Aff-03---Gonzaga-Round-2.docx | Positions detected: 10 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
63,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\LoYa\Emory-LoYa-Aff-03---Gonzaga-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: Emory-LoYa-Aff-03---Gonzaga-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
64,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\LoYa\Emory-LoYa-Aff-03---Gonzaga-Round-6.docx,0,True,1,1,2,Parse complete. | Doc: Emory-LoYa-Aff-03---Gonzaga-Round-6.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
65,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\LoYa\Emory-LoYa-Aff-03---Gonzaga-Round-7.docx,0,True,1,4,2,Parse complete. | Doc: Emory-LoYa-Aff-03---Gonzaga-Round-7.docx | Positions detected: 4 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
66,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\LoYa\Emory-LoYa-Neg-03---Gonzaga-Round-1.docx,0,True,1,5,0,Parse complete. | Doc: Emory-LoYa-Neg-03---Gonzaga-Round-1.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
67,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\LoYa\Emory-LoYa-Neg-03---Gonzaga-Round-3.docx,0,True,1,13,0,Parse complete. | Doc: Emory-LoYa-Neg-03---Gonzaga-Round-3.docx | Positions detected: 13 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
68,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\LoYa\Emory-LoYa-Neg-03---Gonzaga-Round-5.docx,0,True,1,4,0,Parse complete. | Doc: Emory-LoYa-Neg-03---Gonzaga-Round-5.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
69,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\LoYa\Emory-LoYa-Neg-03---Gonzaga-Round-8.docx,0,True,1,13,1,Parse complete. | Doc: Emory-LoYa-Neg-03---Gonzaga-Round-8.docx | Positions detected: 13 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
70,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\RuYo\Emory-RuYo-Aff-3.-Gonzaga-Round-1.docx,0,True,1,3,1,Parse complete. | Doc: Emory-RuYo-Aff-3.-Gonzaga-Round-1.docx | Positions detected: 3 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
71,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\RuYo\Emory-RuYo-Aff-3.-Gonzaga-Round-3.docx,0,True,1,10,5,Parse complete. | Doc: Emory-RuYo-Aff-3.-Gonzaga-Round-3.docx | Positions detected: 10 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
72,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\RuYo\Emory-RuYo-Aff-3.-Gonzaga-Round-5.docx,0,True,1,10,1,Parse complete. | Doc: Emory-RuYo-Aff-3.-Gonzaga-Round-5.docx | Positions detected: 10 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
73,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\RuYo\Emory-RuYo-Aff-3.-Gonzaga-Round-8.docx,0,True,1,1,0,Parse complete. | Doc: Emory-RuYo-Aff-3.-Gonzaga-Round-8.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
74,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\RuYo\Emory-RuYo-Neg-3.-Gonzaga-Round-2.docx,0,True,1,3,0,Parse complete. | Doc: Emory-RuYo-Neg-3.-Gonzaga-Round-2.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
75,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\RuYo\Emory-RuYo-Neg-3.-Gonzaga-Round-4.docx,0,True,1,6,4,Parse complete. | Doc: Emory-RuYo-Neg-3.-Gonzaga-Round-4.docx | Positions detected: 6 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
76,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\RuYo\Emory-RuYo-Neg-3.-Gonzaga-Round-7.docx,0,True,1,5,0,Parse complete. | Doc: Emory-RuYo-Neg-3.-Gonzaga-Round-7.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
77,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Emory\StTa\Emory-StTa-Aff-Gonzaga-Round-2.docx,0,True,1,0,0,Parse complete. | Doc: Emory-StTa-Aff-Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
