file_index,selected_file_path,returncode,parse_success,join_success,summary_rows,stdout_excerpt,stderr_excerpt
366,Michigan\BaPa\Michigan-BaPa-Neg-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Michigan-BaPa-Neg-Northwestern-Round-2.docx | Positions detected: 5 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
367,Michigan\BaPa\Michigan-BaPa-Neg-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Michigan-BaPa-Neg-Northwestern-Round-4.docx | Positions detected: 5 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
368,Michigan\BaPa\Michigan-BaPa-Neg-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Michigan-BaPa-Neg-Northwestern-Round-5.docx | Positions detected: 3 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
369,Michigan\BaPa\Michigan-BaPa-Neg-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Michigan-BaPa-Neg-Northwestern-Round-7.docx | Positions detected: 5 | Cards detected: 21 | Cards with highlighted/underlined read proxy: 21 | ,
370,Michigan\ChCh\Michigan-ChCh-Aff-1---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChCh-Aff-1---Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 28 | Cards with highlighted/underlined read proxy: 28 | ,
371,Michigan\ChCh\Michigan-ChCh-Aff-1---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChCh-Aff-1---Northwestern-Round-3.docx | Positions detected: 3 | Cards detected: 30 | Cards with highlighted/underlined read proxy: 30 | ,
372,Michigan\ChCh\Michigan-ChCh-Aff-1---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChCh-Aff-1---Northwestern-Round-5.docx | Positions detected: 11 | Cards detected: 43 | Cards with highlighted/underlined read proxy: 43 | ,
373,Michigan\ChCh\Michigan-ChCh-Aff-1---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChCh-Aff-1---Northwestern-Round-8.docx | Positions detected: 10 | Cards detected: 19 | Cards with highlighted/underlined read proxy: 19 | ,
374,Michigan\ChCh\Michigan-ChCh-Neg-1---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChCh-Neg-1---Northwestern-Round-1.docx | Positions detected: 6 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | ,
375,Michigan\ChCh\Michigan-ChCh-Neg-1---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChCh-Neg-1---Northwestern-Round-4.docx | Positions detected: 5 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | ,
376,Michigan\ChCh\Michigan-ChCh-Neg-1---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChCh-Neg-1---Northwestern-Round-6.docx | Positions detected: 3 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
377,Michigan\ChCh\Michigan-ChCh-Neg-1---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChCh-Neg-1---Northwestern-Round-7.docx | Positions detected: 6 | Cards detected: 16 | Cards with highlighted/underlined read proxy: 16 | ,
378,Michigan\ChSa\Michigan-ChSa-Aff-1---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChSa-Aff-1---Northwestern-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
379,Michigan\ChSa\Michigan-ChSa-Aff-1---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChSa-Aff-1---Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
380,Michigan\ChSa\Michigan-ChSa-Aff-1---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChSa-Aff-1---Northwestern-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
381,Michigan\ChSa\Michigan-ChSa-Neg-1---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChSa-Neg-1---Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | ,
382,Michigan\ChSa\Michigan-ChSa-Neg-1---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChSa-Neg-1---Northwestern-Round-6.docx | Positions detected: 4 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
383,Michigan\EsSh\Michigan-EsSh-Aff-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Michigan-EsSh-Aff-Northwestern-Round-1.docx | Positions detected: 4 | Cards detected: 40 | Cards with highlighted/underlined read proxy: 40 | ,
384,Michigan\EsSh\Michigan-EsSh-Aff-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Michigan-EsSh-Aff-Northwestern-Round-4.docx | Positions detected: 2 | Cards detected: 30 | Cards with highlighted/underlined read proxy: 30 | ,
385,Michigan\EsSh\Michigan-EsSh-Aff-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Michigan-EsSh-Aff-Northwestern-Round-5.docx | Positions detected: 6 | Cards detected: 40 | Cards with highlighted/underlined read proxy: 40 | ,
386,Michigan\EsSh\Michigan-EsSh-Aff-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Michigan-EsSh-Aff-Northwestern-Round-8.docx | Positions detected: 5 | Cards detected: 40 | Cards with highlighted/underlined read proxy: 40 | ,
387,Michigan\EsSh\Michigan-EsSh-Neg-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Michigan-EsSh-Neg-Northwestern-Round-2.docx | Positions detected: 4 | Cards detected: 13 | Cards with highlighted/underlined read proxy: 13 | ,
388,Michigan\EsSh\Michigan-EsSh-Neg-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Michigan-EsSh-Neg-Northwestern-Round-3.docx | Positions detected: 6 | Cards detected: 17 | Cards with highlighted/underlined read proxy: 17 | ,
389,Michigan\EsSh\Michigan-EsSh-Neg-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Michigan-EsSh-Neg-Northwestern-Round-6.docx | Positions detected: 4 | Cards detected: 14 | Cards with highlighted/underlined read proxy: 14 | ,
390,Michigan\EsSh\Michigan-EsSh-Neg-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Michigan-EsSh-Neg-Northwestern-Round-7.docx | Positions detected: 4 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
391,Michigan\HwMc\Michigan-HwMc-Aff-1---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Michigan-HwMc-Aff-1---Northwestern-Round-2.docx | Positions detected: 6 | Cards detected: 39 | Cards with highlighted/underlined read proxy: 39 | ,
392,Michigan\HwMc\Michigan-HwMc-Neg-1---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Michigan-HwMc-Neg-1---Northwestern-Round-1.docx | Positions detected: 8 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | ,
393,Michigan\JoGa\Michigan-JoGa-Aff-0---northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Michigan-JoGa-Aff-0---northwestern-Round-2.docx | Positions detected: 6 | Cards detected: 28 | Cards with highlighted/underlined read proxy: 28 | ,
394,Michigan\JoGa\Michigan-JoGa-Aff-0---northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Michigan-JoGa-Aff-0---northwestern-Round-4.docx | Positions detected: 7 | Cards detected: 32 | Cards with highlighted/underlined read proxy: 32 | ,
395,Michigan\JoGa\Michigan-JoGa-Aff-0---northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Michigan-JoGa-Aff-0---northwestern-Round-5.docx | Positions detected: 1 | Cards detected: 17 | Cards with highlighted/underlined read proxy: 17 | ,
396,Michigan\JoGa\Michigan-JoGa-Aff-0---northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Michigan-JoGa-Aff-0---northwestern-Round-7.docx | Positions detected: 3 | Cards detected: 34 | Cards with highlighted/underlined read proxy: 34 | ,
397,Michigan\JoGa\Michigan-JoGa-Neg-0---northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Michigan-JoGa-Neg-0---northwestern-Round-1.docx | Positions detected: 3 | Cards detected: 13 | Cards with highlighted/underlined read proxy: 13 | ,
398,Michigan\JoGa\Michigan-JoGa-Neg-0---northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Michigan-JoGa-Neg-0---northwestern-Round-3.docx | Positions detected: 2 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
399,Michigan\JoGa\Michigan-JoGa-Neg-0---northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Michigan-JoGa-Neg-0---northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
400,Michigan\JoGa\Michigan-JoGa-Neg-0---northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Michigan-JoGa-Neg-0---northwestern-Round-8.docx | Positions detected: 3 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
401,Michigan\MoAl\Michigan-MoAl-Aff-1---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Michigan-MoAl-Aff-1---Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 36 | Cards with highlighted/underlined read proxy: 36 | ,
402,Michigan\MoAl\Michigan-MoAl-Aff-1---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Michigan-MoAl-Aff-1---Northwestern-Round-3.docx | Positions detected: 2 | Cards detected: 48 | Cards with highlighted/underlined read proxy: 48 | ,
403,Michigan\MoAl\Michigan-MoAl-Aff-1---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Michigan-MoAl-Aff-1---Northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 37 | Cards with highlighted/underlined read proxy: 37 | ,
404,Michigan\MoAl\Michigan-MoAl-Aff-1---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Michigan-MoAl-Aff-1---Northwestern-Round-7.docx | Positions detected: 2 | Cards detected: 31 | Cards with highlighted/underlined read proxy: 31 | ,
405,Michigan\MoAl\Michigan-MoAl-Neg-1---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Michigan-MoAl-Neg-1---Northwestern-Round-1.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
406,Michigan\MoAl\Michigan-MoAl-Neg-1---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Michigan-MoAl-Neg-1---Northwestern-Round-4.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
407,Michigan\MoAl\Michigan-MoAl-Neg-1---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Michigan-MoAl-Neg-1---Northwestern-Round-5.docx | Positions detected: 7 | Cards detected: 30 | Cards with highlighted/underlined read proxy: 30 | ,
408,Michigan\MoAl\Michigan-MoAl-Neg-1---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Michigan-MoAl-Neg-1---Northwestern-Round-8.docx | Positions detected: 2 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | ,
409,Michigan\OuAg\Michigan-OuAg-Aff-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Michigan-OuAg-Aff-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 1 | Cards detected: 41 | Cards with highlighted/underlined read proxy: 41 | ,
410,Michigan\OuAg\Michigan-OuAg-Aff-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Michigan-OuAg-Aff-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
411,Michigan\OuAg\Michigan-OuAg-Aff-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Michigan-OuAg-Aff-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx | Positions detected: 3 | Cards detected: 48 | Cards with highlighted/underlined read proxy: 48 | ,
412,Michigan\OuAg\Michigan-OuAg-Aff-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Michigan-OuAg-Aff-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx | Positions detected: 1 | Cards detected: 30 | Cards with highlighted/underlined read proxy: 30 | ,
413,Michigan\OuAg\Michigan-OuAg-Neg-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Michigan-OuAg-Neg-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 3 | Cards detected: 9 | Cards with highlighted/underlined read proxy: 9 | ,
414,Michigan\OuAg\Michigan-OuAg-Neg-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Michigan-OuAg-Neg-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 2 | Cards detected: 17 | Cards with highlighted/underlined read proxy: 17 | ,
415,Michigan\OuAg\Michigan-OuAg-Neg-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Michigan-OuAg-Neg-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 3 | Cards detected: 14 | Cards with highlighted/underlined read proxy: 14 | ,
416,Michigan\OuAg\Michigan-OuAg-Neg-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Michigan-OuAg-Neg-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx | Positions detected: 1 | Cards detected: 15 | Cards with highlighted/underlined read proxy: 15 | ,
417,Michigan\ShSh\Michigan-ShSh-Aff-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Michigan-ShSh-Aff-Northwestern-Round-1.docx | Positions detected: 6 | Cards detected: 56 | Cards with highlighted/underlined read proxy: 56 | ,
418,Michigan\ShSh\Michigan-ShSh-Aff-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Michigan-ShSh-Aff-Northwestern-Round-3.docx | Positions detected: 4 | Cards detected: 26 | Cards with highlighted/underlined read proxy: 26 | ,
419,Michigan\ShSh\Michigan-ShSh-Aff-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Michigan-ShSh-Aff-Northwestern-Round-5.docx | Positions detected: 4 | Cards detected: 55 | Cards with highlighted/underlined read proxy: 55 | ,
420,Michigan\ShSh\Michigan-ShSh-Aff-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Michigan-ShSh-Aff-Northwestern-Round-8.docx | Positions detected: 5 | Cards detected: 45 | Cards with highlighted/underlined read proxy: 45 | ,
421,Michigan\ShSh\Michigan-ShSh-Neg-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Michigan-ShSh-Neg-Northwestern-Round-2.docx | Positions detected: 4 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
422,Michigan\ShSh\Michigan-ShSh-Neg-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Michigan-ShSh-Neg-Northwestern-Round-4.docx | Positions detected: 4 | Cards detected: 12 | Cards with highlighted/underlined read proxy: 12 | ,
423,Michigan\ShSh\Michigan-ShSh-Neg-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Michigan-ShSh-Neg-Northwestern-Round-6.docx | Positions detected: 4 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | ,
424,Michigan\ShSh\Michigan-ShSh-Neg-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Michigan-ShSh-Neg-Northwestern-Round-7.docx | Positions detected: 6 | Cards detected: 14 | Cards with highlighted/underlined read proxy: 14 | ,
425,MichiganState\FoMa\MichiganState-FoMa-Aff-01---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: MichiganState-FoMa-Aff-01---Northwestern-Round-2.docx | Positions detected: 5 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
426,MichiganState\FoMa\MichiganState-FoMa-Aff-01---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: MichiganState-FoMa-Aff-01---Northwestern-Round-4.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
427,MichiganState\FoMa\MichiganState-FoMa-Aff-01---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: MichiganState-FoMa-Aff-01---Northwestern-Round-5.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
428,MichiganState\FoMa\MichiganState-FoMa-Aff-01---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: MichiganState-FoMa-Aff-01---Northwestern-Round-8.docx | Positions detected: 4 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
429,MichiganState\FoMa\MichiganState-FoMa-Neg-01---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: MichiganState-FoMa-Neg-01---Northwestern-Round-1.docx | Positions detected: 12 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
430,MichiganState\FoMa\MichiganState-FoMa-Neg-01---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: MichiganState-FoMa-Neg-01---Northwestern-Round-3.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
431,MichiganState\FoMa\MichiganState-FoMa-Neg-01---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: MichiganState-FoMa-Neg-01---Northwestern-Round-6.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
432,MichiganState\FoMa\MichiganState-FoMa-Neg-01---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: MichiganState-FoMa-Neg-01---Northwestern-Round-7.docx | Positions detected: 9 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
433,MichiganState\GeSh\MichiganState-GeSh-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GeSh-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
434,MichiganState\GeSh\MichiganState-GeSh-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GeSh-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
435,MichiganState\GeSh\MichiganState-GeSh-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GeSh-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 1 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
436,MichiganState\GeSh\MichiganState-GeSh-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GeSh-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
437,MichiganState\GeSh\MichiganState-GeSh-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GeSh-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
438,MichiganState\GuLe\MichiganState-GuLe-Aff-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GuLe-Aff-Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
439,MichiganState\GuLe\MichiganState-GuLe-Aff-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GuLe-Aff-Northwestern-Round-3.docx | Positions detected: 4 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
440,MichiganState\GuLe\MichiganState-GuLe-Aff-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GuLe-Aff-Northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
441,MichiganState\GuLe\MichiganState-GuLe-Aff-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GuLe-Aff-Northwestern-Round-7.docx | Positions detected: 2 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
442,MichiganState\GuLe\MichiganState-GuLe-Neg-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GuLe-Neg-Northwestern-Round-1.docx | Positions detected: 10 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
443,MichiganState\GuLe\MichiganState-GuLe-Neg-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GuLe-Neg-Northwestern-Round-4.docx | Positions detected: 11 | Cards detected: 12 | Cards with highlighted/underlined read proxy: 12 | ,
444,MichiganState\GuLe\MichiganState-GuLe-Neg-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GuLe-Neg-Northwestern-Round-5.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
445,MichiganState\GuLe\MichiganState-GuLe-Neg-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: MichiganState-GuLe-Neg-Northwestern-Round-8.docx | Positions detected: 19 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
446,MichiganState\JaSc\MichiganState-JaSc-Aff-1---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: MichiganState-JaSc-Aff-1---Northwestern-Round-2.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
447,MichiganState\JaSc\MichiganState-JaSc-Aff-1---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: MichiganState-JaSc-Aff-1---Northwestern-Round-3.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
448,MichiganState\JaSc\MichiganState-JaSc-Aff-1---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: MichiganState-JaSc-Aff-1---Northwestern-Round-6.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
449,MichiganState\JaSc\MichiganState-JaSc-Aff-1---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: MichiganState-JaSc-Aff-1---Northwestern-Round-8.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
450,MichiganState\JaSc\MichiganState-JaSc-Neg-1---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: MichiganState-JaSc-Neg-1---Northwestern-Round-1.docx | Positions detected: 3 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
451,MichiganState\JaSc\MichiganState-JaSc-Neg-1---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: MichiganState-JaSc-Neg-1---Northwestern-Round-4.docx | Positions detected: 5 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
452,MichiganState\JaSc\MichiganState-JaSc-Neg-1---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: MichiganState-JaSc-Neg-1---Northwestern-Round-7.docx | Positions detected: 1 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
453,MichiganState\JaSc\MichiganState-JaSc-Neg-1-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: MichiganState-JaSc-Neg-1-Northwestern-Round-5.docx | Positions detected: 6 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
454,MissouriState\BaDe\MissouriState-BaDe-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,False,1,Parse complete. | Doc: MissouriState-BaDe-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
455,MissouriState\BaDe\MissouriState-BaDe-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,False,1,Parse complete. | Doc: MissouriState-BaDe-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
456,MissouriState\BaDe\MissouriState-BaDe-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,False,1,Parse complete. | Doc: MissouriState-BaDe-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
457,MissouriState\BaDe\MissouriState-BaDe-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,False,1,Parse complete. | Doc: MissouriState-BaDe-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 1 | Cards detected: 13 | Cards with highlighted/underlined read proxy: 13 | ,
458,MissouriState\BaDe\MissouriState-BaDe-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,0,True,False,1,Parse complete. | Doc: MissouriState-BaDe-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx | Positions detected: 1 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
459,MissouriState\BaDe\MissouriState-BaDe-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,0,True,False,1,Parse complete. | Doc: MissouriState-BaDe-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
460,MissouriState\BuCo\MissouriState-BuCo-Aff-01---Northwestern-Round-1.docx,0,True,False,1,Parse complete. | Doc: MissouriState-BuCo-Aff-01---Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
461,MissouriState\BuCo\MissouriState-BuCo-Neg-01---Northwestern-Round-2.docx,0,True,False,1,Parse complete. | Doc: MissouriState-BuCo-Neg-01---Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
462,MissouriState\BuCo\MissouriState-BuCo-Neg-01---Northwestern-Round-4.docx,0,True,False,1,Parse complete. | Doc: MissouriState-BuCo-Neg-01---Northwestern-Round-4.docx | Positions detected: 1 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
